Map Erased - Mapping Started
Pose: X: 1322.17 Y: 1018.00 H: -2.09

3.05
Pose: X: 1322.13 Y: 1017.94 H: -2.17

3.13
Pose: X: 1322.08 Y: 1017.87 H: -2.25

3.21
Pose: X: 1321.98 Y: 1017.76 H: -2.33

3.29
Pose: X: 1321.93 Y: 1017.71 H: -2.41

3.37
Pose: X: 1321.87 Y: 1017.66 H: -2.48

3.45
Pose: X: 1321.81 Y: 1017.61 H: -2.56

3.53
Pose: X: 1321.74 Y: 1017.57 H: -2.65

3.61
Pose: X: 1321.67 Y: 1017.54 H: -2.73

3.69
Pose: X: 1321.67 Y: 1017.54 H: -2.80

3.76
Pose: X: 1321.60 Y: 1017.52 H: -2.88

3.84
Pose: X: 1321.45 Y: 1017.48 H: -2.95

3.91
Pose: X: 1321.45 Y: 1017.48 H: -3.03

3.99
Pose: X: 1321.45 Y: 1017.48 H: -3.10

2.22
Pose: X: 1321.30 Y: 1017.48 H: 3.11

2.15
Pose: X: 1321.22 Y: 1017.49 H: 3.03

2.08
Pose: X: 1321.07 Y: 1017.51 H: 2.96

2.00
Pose: X: 1321.00 Y: 1017.53 H: 2.89

1.93
Pose: X: 1320.92 Y: 1017.55 H: 2.82

1.86
Pose: X: 1320.92 Y: 1017.55 H: 2.74

1.79
Pose: X: 1320.85 Y: 1017.58 H: 2.67

1.72
Pose: X: 1320.79 Y: 1017.62 H: 2.60

1.65
Pose: X: 1320.85 Y: 1017.58 H: 2.53

1.58
Pose: X: 1320.79 Y: 1017.62 H: 2.46

1.50
Pose: X: 1320.73 Y: 1017.67 H: 2.39

1.43
Pose: X: 1320.62 Y: 1017.78 H: 2.31

1.35
Pose: X: 1320.53 Y: 1017.90 H: 2.24

1.28
Pose: X: 1320.48 Y: 1017.96 H: 2.16

1.21
Pose: X: 1320.48 Y: 1017.96 H: 2.09

1.13
Pose: X: 1320.48 Y: 1017.96 H: 2.02

1.06
Pose: X: 1320.48 Y: 1017.96 H: 1.94

0.99
Pose: X: 1320.43 Y: 1018.10 H: 1.87

0.92
Pose: X: 1320.39 Y: 1018.25 H: 1.80

0.84
Pose: X: 1320.38 Y: 1018.33 H: 1.73

0.77
Pose: X: 1320.36 Y: 1018.48 H: 1.65

0.69
Pose: X: 1320.35 Y: 1018.55 H: 1.57

0.61
Pose: X: 1320.36 Y: 1018.63 H: 1.50

0.53
Pose: X: 1320.37 Y: 1018.78 H: 1.42

0.46
Pose: X: 1320.39 Y: 1018.86 H: 1.34

0.38
Pose: X: 1320.43 Y: 1019.00 H: 1.26

0.31
Pose: X: 1320.48 Y: 1019.15 H: 1.19

0.23
Pose: X: 1320.57 Y: 1019.36 H: 1.12

0.12
Pose: X: 1320.68 Y: 1019.56 H: 1.00

0.07
Pose: X: 1320.68 Y: 1019.56 H: 0.95

0.00
Pose: X: 1320.68 Y: 1019.56 H: 0.89

Pose: X: 1320.79 Y: 1019.67 H: 0.78

Pose: X: 1320.90 Y: 1019.77 H: 0.71

Pose: X: 1322.78 Y: 1021.33 H: 0.67

Pose: X: 1325.64 Y: 1023.62 H: 0.67

